RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021
67129,7750,22039,Zip,VA,VA,Lorton,Washington-Arlington-Alexandria,Fairfax County,365006,364549,364135,363332,362583,361773,360862,360522,360320,360386,359549,358785,357333,356511,355701,355878,355971,356253,356545,356723,356941,356968,357927,359025,361763,363896,366327,367043,368106,369248,371001,372386,373858,375513,377683,379931,381401,383070,384539,386803,389084,391579,394064,395722,397517,399380,402553,405555,408627,411792,415040,418782,422755,427573,433367,441193,448605,455624,460057,465585,471654,476973,482540,487451,493276,497833,501713,505482,510468,515722,522065,527158,532423,537378,542448,547331,551491,556502,560608,565202,567918,572312,576931,582791,586911,593403,598963,605506,609417,613621,619384,624487,630938,637353,644685,651976,658793,666859,675470,685260,696779,709856,723801,738498,752422,764427,774765,786720,801871,811420,822740,833977,852867,867590,879788,888289,899624,909110,918008,918845,918991,921201,925021,923781,914867,907720,901987,897389,887609,879044,871091,868775,864827,862617,858155,858165,855469,847718,837174,826741,821362,813791,807679,799624,794934,788890,779421,768218,755731,750504,744822,742893,736927,735283,732539,731288,723863,715488,708855,706018,710224,714094,721183,724164,727973,728900,730726,731841,737747,742420,750055,751667,750618,744909,739970,737322,736361,736941,733877,731264,728121,728628,727369,729396,731205,735542,736877,737942,737486,734335,734494,735546,735989,738164,739135,741618,741752,741872,742620,742408,742747,747026,750658,754600,759229,760150,762108,761521,765122,768820,772471,777019,782044,785400,789025,789650,790680,791327,792833,793019,790927,787765,786732,783111,780714,777772,776414,776067,773812,775746,775211,776448,774943,776174,776003,778646,779076,779165,776597,774820,775527,770280,768882,766884,771325,771696,772307,770933,770675,771914,775267,780482,781388,785787,784169,786598,784024,785193,785445,787549,789224,790210,790572,787955,789902,789693,794898,794636,797569,798783,800094,799106,798651,798177,798373,799174,799864,803242,806167,808909,809369,808051,809265,811559,815288,818397,821303,824276,824933,828245,830637,833720,832109,833900,839994,849092,856342,862567,869378,877048,886410,893130,900482,909103,922985,935979,944865
67825,7761,23838,Zip,VA,VA,Chesterfield,Richmond,Chesterfield County,161681,163003,164617,167627,170565,173168,175135,176278,176599,176893,177521,178271,179052,179588,179754,179273,178824,178488,179277,180415,182202,183428,184075,184571,184686,185290,185454,186193,186663,187303,187010,187721,188749,190328,191374,191876,192542,192907,193843,195224,196322,197314,198176,198550,198974,199322,200263,201216,202163,203665,204862,204452,204209,204368,206019,207268,207887,207933,207712,207742,208087,208298,208613,209374,210101,210323,210314,210467,211187,212022,213368,214614,215772,216301,216728,217967,219099,220920,221508,222669,223287,224589,225120,225691,226270,227966,229711,232279,234178,235705,236540,237462,238699,239590,241239,243296,245431,246386,247610,245300,245224,245731,249962,252859,255874,259216,262980,266839,270432,273998,276646,282299,287070,291718,294351,299018,303949,308468,311405,313534,315788,319621,324620,328934,331921,334457,336969,338362,339410,339981,341347,342790,345034,345902,346374,346642,348136,349729,350679,350900,350650,350569,350585,350317,348401,347082,346435,346112,344438,341539,338341,335928,334072,332563,330432,328051,326026,324204,321537,318741,315464,313297,311999,311117,310105,308670,307934,307291,306893,306064,305337,304558,304854,305177,304464,302174,299805,298095,296177,294627,292899,291041,289001,286414,283711,280974,279402,278975,278312,276855,275115,274173,273525,272891,272261,273347,275342,276736,276988,277417,278214,280105,282085,283208,283823,284380,285878,286579,286827,287412,288657,289453,290073,289419,289388,289876,291893,293843,294844,294598,293832,293809,294313,294965,295880,297444,298823,299201,298147,297988,298212,300058,301161,301605,301177,301688,301919,301957,301322,301790,303029,303872,304453,304249,305553,307126,309497,310402,311543,312988,315277,316961,317945,318550,319588,320948,321878,322536,322787,323632,324546,325399,325698,325933,327001,328090,329284,329675,330690,331693,332788,333283,333799,334103,335355,336597,337589,338254,338893,340337,340751,341655,342443,343530,344138,344809,344307,343918,343723,346184,347752,349316,349964,351250,352862,355361,358524,361792,365968,370496,375269,378536,382998,387744,394262,400649,407457
67836,7795,23851,Zip,VA,VA,Franklin,,Franklin City,67462,67514,67566,67745,67969,68043,68159,68253,68578,68743,68949,69116,69287,69545,69907,70318,70585,70683,70683,70749,70926,71383,71719,71989,72211,72362,72461,72384,72511,73371,74454,75631,76111,76570,77244,78204,79391,80482,81406,82332,83238,84047,84606,84932,85327,85648,85804,85952,85928,86077,86459,87051,87777,88248,88848,89315,89979,90637,91512,92286,92984,93507,93956,94416,94795,95339,95722,96341,96814,97233,97603,97857,98477,99161,99946,100558,101150,101587,102069,102230,102602,103037,103743,104416,104865,105264,105825,106375,107129,107697,108642,109846,111178,112458,113112,114034,114881,116128,117232,118541,119978,121891,123675,125482,127107,128849,130802,132544,134367,135971,137714,139556,140681,141542,142171,142932,143653,144321,145479,146693,147946,148989,149872,150557,151452,152333,153040,153612,154114,154614,154784,154815,154764,154835,154925,154993,154760,154407,154226,154408,154625,154691,154364,154067,153613,153023,152373,151561,151071,150566,150033,149192,148414,147786,147314,146902,146525,146115,145393,144692,144044,143435,142800,142066,141633,141100,140756,140162,139701,139348,139240,139225,139021,138733,138366,138094,137172,136474,135641,135267,134642,134030,133531,133107,132882,132834,132906,132831,132974,132919,132938,132796,132914,133115,133232,133243,133180,133052,132953,132950,133123,133353,133584,133758,133973,134139,134251,134284,134350,134487,134642,134814,134906,134947,135037,135210,135353,135442,135598,135903,136211,136529,136776,137165,137475,137860,138083,138326,138562,138771,138902,138974,139029,139045,139182,139280,139615,139791,139991,139840,139490,139247,139160,139208,139375,139553,139624,139493,139238,139105,139146,139542,140149,140638,141048,141275,141418,141381,141350,141321,141086,141034,141149,141464,141528,141552,141431,141428,141204,141159,141061,141124,141479,141727,142051,142009,142252,142448,142884,143404,143954,144492,144992,145772,146546,147093,146498,145805,145251,145336,145440,145501,145825,146181,146652,146972,147242,147653,148896,150381,151701,152621,153493,154407,155233,156104,157009
67306,7811,22553,Zip,VA,VA,Spotsylvania,Washington-Arlington-Alexandria,Spotsylvania County,,,,,,,,,,,,,,,,,,,,,,,157834,159233,160265,162124,163303,164607,165800,167165,168300,169449,170675,171896,173198,173817,174255,174750,176011,176865,177999,178918,180304,181366,182308,183087,183305,183781,184326,185574,186731,188135,189112,189609,189528,189689,189759,190014,190896,191461,192394,192747,193791,194598,195308,196540,198082,199819,201336,202939,204964,207585,210467,213096,215345,217473,220033,222478,225369,228607,232801,236789,239196,241483,243630,247047,250550,254085,257551,261020,264031,266628,268486,271528,276123,280779,284542,287428,290201,293926,298134,303495,310516,318184,326260,333430,339372,344387,349582,356310,365019,373129,380330,386322,391899,398272,404852,410537,416558,423536,432447,437181,437943,438575,441906,445441,445111,441810,436718,431653,427348,423174,419159,418587,420567,421203,417528,409342,403323,400033,398273,395072,389307,382006,375047,365025,354403,341845,331772,326222,321045,311595,302920,295768,291578,286416,278048,272600,266370,264640,261250,261923,261754,265086,264446,265864,265050,266414,270667,275453,280671,283590,285869,281027,275522,270511,269687,266373,265132,262824,259604,252370,247342,243010,244029,245290,247879,247900,248397,250306,250573,252690,254387,257978,259983,262261,262841,264648,266156,268729,269576,268710,269864,270790,272896,277763,282558,286889,285582,284966,285144,287407,289807,292898,294209,294956,295083,292057,288467,286808,290032,292824,293683,292567,291586,291383,292091,292296,292400,293759,296368,295313,293294,292018,293382,294277,295469,295964,296418,296670,297445,298624,298800,300854,302728,303782,303539,304386,306184,308266,309608,310838,311880,312166,313277,313926,314295,315437,316411,317927,318327,318546,319427,320514,321456,322248,323110,324968,327149,327825,328013,327140,326194,325535,325074,326715,328194,329454,329318,329084,329513,330563,331873,333237,334982,335760,336472,335217,335376,336217,338678,339888,340525,341365,344301,347958,352259,357024,362148,368285,373965,379848,385777,393401,401926,411131,419356
67165,7902,22151,Zip,VA,VA,Springfield,Washington-Arlington-Alexandria,Fairfax County,179847,179629,179497,179064,178616,178119,177849,178011,178268,178455,178277,178088,177628,177232,176829,176927,177105,177283,177349,177087,176889,176854,177308,177711,178582,179370,180282,180727,181216,181847,182198,182499,182666,183019,183372,184143,184888,185990,186833,187711,188565,189662,191132,192050,193071,193870,195432,196771,198292,199855,201284,203204,205150,207444,209941,213811,217789,221935,224668,227725,230788,233317,236462,239364,242925,245709,248106,250512,252946,255621,258875,262349,265707,268941,272411,275650,278714,282454,286790,291145,295072,298989,303153,306990,310850,315981,320479,325211,328358,331248,333779,335848,338766,342818,347646,352509,356443,361023,365565,371243,377783,385555,394329,403886,413016,420281,426337,433350,442162,448206,455970,463792,476336,486973,496205,503152,511664,519611,527102,530619,533933,537679,540800,540328,535289,531648,529173,527530,522253,517157,512149,509606,505974,504240,501999,502744,501531,496789,490027,482166,477362,470430,464740,457951,453203,446741,437277,426483,414658,407010,398158,392603,384471,380601,375624,372439,365388,359418,355431,353225,354696,355517,360135,362159,365255,366073,368800,371204,377241,380705,386087,389074,391395,390840,388762,388158,388839,390154,388412,386913,384799,385894,385147,385722,385695,387606,388659,389964,391014,390672,392312,393218,393663,394940,396068,398933,400557,403217,405569,407425,408036,411920,415547,420450,425253,427525,430236,430934,434377,436917,440038,443574,448018,450606,452636,453085,454539,456265,458259,459273,458585,457606,458288,457224,456770,455611,456249,456741,455815,457331,457842,459957,460199,462152,462266,464219,465476,466762,466306,465787,467281,465143,465417,464464,468010,468439,469678,469143,469091,470197,472613,477101,478608,481924,480928,483131,482015,483659,484339,486763,488704,490288,491256,490623,492290,493158,497593,498577,501454,503869,507431,509436,510951,511666,512025,512228,512833,515725,518724,521077,522504,522006,522247,522330,524222,526358,530317,534493,536903,539347,540699,543566,543446,545898,551015,558411,564491,569819,574371,579511,585824,591341,597415,603679,613041,621709,627950
67782,7905,23661,Zip,VA,VA,Hampton,Virginia Beach-Norfolk-Newport News,Hampton City,89780,88067,87411,86096,85611,84923,84447,84303,84261,84148,84118,84375,84560,85513,86072,86378,85911,85841,85633,85177,84857,85129,85544,85818,85985,86295,86383,86389,86336,86450,86528,86566,86277,85533,84592,83483,82886,82287,82233,82199,82159,81988,82012,82044,82551,82974,83625,84253,84799,85553,85826,86090,86254,86751,87421,88429,88946,89444,89695,90342,91002,91313,91759,92199,92765,93168,92991,92722,92579,92923,93283,93037,92746,92706,93044,93258,93428,93335,93405,93152,93081,92876,93027,94153,95440,96715,97131,97904,98883,100042,100898,101791,102818,104159,105401,105764,105939,106123,107224,107953,108441,108870,110289,112165,114364,116013,117678,119260,121107,122988,125161,127699,130800,134218,137357,140545,143031,145805,147843,150776,153394,156107,157524,159251,160282,161905,162965,164229,165225,166066,167581,169215,171200,172906,174613,175335,175812,175752,176180,177042,178663,179981,180624,179785,178810,177824,178316,179509,181704,183005,183709,182178,180814,179713,179387,179194,178572,178393,177107,175396,172707,171005,169964,170061,170916,171870,172996,172832,172505,171443,170618,169988,169661,168607,166415,163869,158599,153748,148729,146854,145512,144467,143641,142411,141067,139578,138470,136790,136303,135600,135292,134410,133657,132987,131711,130480,129431,129162,129354,130962,132159,133498,134034,133890,132868,131819,131611,131839,131389,131448,130644,129787,128423,127491,127066,126964,128216,129668,130939,131330,132919,132312,133404,133231,135638,136633,137375,137633,135950,134231,131987,131783,130782,131039,129436,129031,127149,126732,126014,125808,126959,127859,128977,128500,128860,129423,131416,132638,133854,133844,134557,135094,136234,137542,138839,140024,140277,140851,140681,140778,140349,140084,139449,139529,138102,136942,135346,135314,135694,135529,135862,136212,137515,139939,143131,146301,148576,149853,150944,151808,152775,153650,153909,154445,154980,156593,158171,157491,156741,156284,158368,159983,161532,163474,166025,168484,170543,171331,171945,174403,177947,181904,184173,186747,189405,192086,194730
67530,7927,23093,Zip,VA,VA,Louisa,,Louisa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124998,124978,124804,124387,124685,125328,126839,128525,131305,133156,134831,136084,138497,141695,144726,148222,150475,153109,154882,156902,157807,160089,162735,166124,168264,169219,171555,174338,177918,180346,182390,184131,185176,187066,189478,192346,194465,196275,197318,198287,199602,201131,202578,203451,204220,204565,204751,204752,204670,205074,205543,205939,205393,204849,204134,204124,204152,204192,203741,203148,202550,201858,200970,199787,198772,197759,196571,195127,193777,192712,191748,190807,189870,188878,188191,187449,186729,185551,184400,183175,181997,180801,179862,179053,178438,177935,176690,175467,174259,174006,173904,173752,173456,173101,172566,172003,171222,170455,170006,169744,169689,169429,169168,168836,168550,168280,168140,167989,167890,167812,167881,168007,168036,167987,167916,167980,167992,168045,168096,168299,168541,168787,168989,168981,168954,168828,168902,168932,169146,169306,169538,169718,169971,170200,170508,170937,171425,171868,172142,172504,172763,173073,173219,173406,173527,173660,173606,173639,173674,173866,173958,173990,174115,174193,174335,174317,174405,174584,174882,174987,175029,175051,175273,175575,175913,176303,176771,177268,177792,178149,178567,179091,179705,180402,181087,181692,182008,182249,182814,183542,184166,184615,185037,185531,186010,186410,186758,187095,187794,188678,189561,190395,191331,192436,193641,194879,195949,196940,197922,199308,200615,201764,201451,201069,200723,201160,201592,201958,202626,203432,204336,205124,205825,206558,208387,210296,212182,213476,214784,216178,217511,218889,220309
66272,7959,20186,Zip,VA,VA,Warrenton,Washington-Arlington-Alexandria,Fauquier County,171269,170982,170526,169891,169388,169077,168656,168294,167934,167586,167233,167083,168433,169866,171002,170753,170684,170873,171264,171265,171189,171029,170999,171010,168687,166061,164320,164861,165067,164583,164260,164600,165248,166153,167095,167613,168469,169586,170605,171023,171725,172854,173905,174917,175765,176638,177346,178318,180062,181850,183124,184030,184810,185813,186744,187567,188627,189864,191481,193195,194818,196217,198141,200153,202234,203743,204643,205472,206473,207930,209877,212079,214583,217317,219485,221783,223755,226743,230924,235456,239530,242229,244660,248505,252288,256321,257780,259712,262267,265648,268925,271500,274438,278582,282621,283214,283425,283447,290191,296566,303569,309178,314902,320961,326126,330264,334718,341959,350527,359312,364230,368077,371938,375872,379807,384939,391350,400249,406501,411983,416204,421212,426436,432099,435760,438766,437866,436787,432936,428519,424955,423851,423314,420688,416621,411413,405963,400991,401716,402186,404203,402696,402874,396468,387575,379079,373073,369760,365010,357353,345865,332830,323765,317357,310456,305013,299748,296097,290359,283524,280454,280769,283783,286612,285355,281163,276526,274638,274447,272727,272592,272690,270840,268226,264402,262951,263055,266140,271026,274121,277756,280214,281294,282411,283800,285753,285599,283150,280195,277920,274917,274554,274171,277228,281246,285270,288910,290679,294042,299121,302642,305240,306715,307266,306065,303596,304240,304964,306605,307833,314100,319466,329963,337153,344081,346656,350122,352755,352341,352145,351342,354620,351271,349548,343107,341001,339972,343561,346541,349024,350043,352127,354509,354536,354564,354530,355664,357177,358992,358616,358340,358707,360130,360207,359453,359709,361660,361762,362219,360706,359329,359400,361346,363737,365979,367874,370056,371141,372435,374850,378219,381080,383205,383936,384346,383516,384050,384411,386703,388707,390583,391472,390741,391675,392940,395355,396049,398902,399797,401100,399374,399127,398644,398257,397722,397579,398344,399091,400091,399700,401072,403725,407595,410571,413847,418451,424470,429425,434043,438735,444533,451073,457344,462849,469002,475784,483003
67784,8087,23663,Zip,VA,VA,Hampton,Virginia Beach-Norfolk-Newport News,Hampton City,78567,77609,77241,76243,75774,75334,75240,75225,75321,75467,75707,75819,75744,76064,76169,76611,76615,76704,76326,75866,75625,75928,76293,76799,77041,77266,77338,77160,76798,76423,76294,76386,75960,74658,73231,72146,72092,72302,72675,73033,73379,73679,73815,73794,74081,74684,75363,75761,75865,76007,76177,76313,76222,76251,76585,76994,77413,77689,77965,78278,78424,78536,78585,78766,79222,79413,79131,78903,78618,78824,79028,79494,79824,80112,80420,80770,80919,81321,81739,82071,82398,82511,82693,82697,83093,83637,83994,84172,84568,84980,85658,86300,87299,88403,89458,90345,91103,91860,92995,94117,95172,96055,97162,98625,100038,101527,103110,104876,106500,108138,109953,112283,114824,117652,120252,122955,125128,127085,128966,131337,134050,136598,138549,140584,142150,144059,145896,147513,149003,150172,151400,152544,153286,154055,154841,154981,154858,154245,153825,154280,155439,156877,157706,157632,157851,157758,158353,158667,160404,161706,162906,161686,160367,159185,159053,158854,158369,158110,157430,157012,155566,154586,153554,153938,153680,153279,152379,151980,151555,151250,150674,150457,150276,150127,149178,147583,146299,145247,144267,143072,142195,141306,140736,139619,138505,136930,135808,134262,133055,131793,130898,130329,129840,129353,128326,127313,126402,126187,126413,128001,128910,129889,130203,130175,129430,128544,128341,128560,128249,128516,127712,126447,124805,123632,123263,123050,124383,125763,126726,126705,127776,127417,128661,129195,131334,132265,132555,132677,130491,128727,127494,127568,126841,125837,124551,124238,123577,123581,123298,123055,124098,124495,124657,124544,125008,126316,127413,128289,128596,128244,128726,129907,131291,133064,134450,135727,135870,136179,135937,135568,134782,134936,134245,133835,132007,130706,129229,128542,128980,129159,129972,130732,132669,134825,137672,140088,142557,144137,145089,145780,146222,146688,146730,146486,146210,147135,148621,148344,147618,146811,148558,150144,152052,154224,156113,158296,159904,160699,160944,162876,165605,168900,170633,172569,174225,175830,177923
66280,8132,20194,Zip,VA,VA,Reston,Washington-Arlington-Alexandria,Fairfax County,226735,226391,226323,225945,225702,225342,225121,225299,225473,225642,225339,225127,224502,224122,223601,223838,223997,224365,224495,224503,224563,224774,225480,226091,227351,228444,229630,229900,230121,230222,230572,230724,230979,231344,231815,232549,233312,234585,235718,237027,238459,240350,242316,243398,244670,245634,247758,249637,251620,253424,255124,257105,258818,260904,263474,268234,273022,278199,281515,285379,289466,293132,297414,302005,307645,312383,316311,319457,322291,324860,328329,331711,335006,337787,340693,342970,345113,347462,350287,353262,356570,360471,364014,367433,370185,374903,378521,382561,384650,387369,390483,393536,396779,400735,405863,411346,416218,421447,427074,433641,441298,450526,460508,471325,481334,490247,497852,506336,516563,523454,532077,540982,555002,566107,575228,581407,589503,596037,602436,603760,605030,607368,610250,609683,603282,596908,591133,586177,578466,571868,565706,563729,560888,559660,556507,555959,553792,549125,543888,538326,535523,530274,526569,521226,517928,513457,507191,499676,492610,491378,488868,488595,485229,485656,484254,483530,478844,474266,471227,471046,474598,476364,480740,483167,486661,488297,490718,493084,498312,501829,507485,509087,508758,505012,501720,500209,500071,500329,497919,495945,493771,494161,492416,492445,492791,495845,497245,498217,498106,496580,497941,499547,500555,503086,505156,509472,511903,514754,516633,517296,517775,521211,524419,528130,532798,534573,537121,536769,539398,541135,543745,547252,551359,553713,555562,555558,555913,556257,557035,557423,555983,554181,554066,552495,552282,551744,552670,553119,551553,552562,552293,553091,552348,553597,553677,555517,555535,555601,553570,552119,552971,550055,550071,548777,551898,551332,551154,549219,548109,548043,549506,553031,553373,555903,553585,554999,552516,553670,553976,555839,557044,557814,558233,556659,557807,557952,561969,562126,564580,565463,566843,566792,567100,566821,566506,566860,567859,570730,572820,574108,574346,573738,574578,575599,577548,579688,582945,586211,587506,589675,590859,593963,593895,596344,600141,605786,610253,614432,618177,622333,627642,631767,636785,641792,649972,657183,662894
67753,8147,23509,Zip,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,87848,87629,87695,87681,87980,88031,88107,88015,88124,88178,88217,88097,88189,88654,89069,89421,89151,89217,89210,89458,89401,89368,89455,89765,89848,89649,89156,88683,88464,88184,87999,87765,87748,87824,87850,87805,87672,87415,87497,87732,88340,89213,90150,91189,91886,92610,93037,93673,94323,95473,96137,96902,97040,97350,97524,97772,98071,98143,98744,99254,99992,100222,100722,101087,101582,101717,102134,102581,103286,103880,104280,104446,104738,105314,105993,106207,106451,106617,106468,106349,106245,106920,107532,108343,108727,109225,109925,111268,112798,114478,115964,117039,117695,118263,119095,120451,122352,124277,125894,127358,128699,130272,132419,135428,138734,141862,144591,147398,150176,152754,155520,158577,162128,165889,169567,172901,176667,179749,183450,186559,189158,191933,194527,197124,199183,200927,203231,205034,206245,207647,209099,210219,211279,211777,212431,212982,213317,213392,212513,211746,211118,210784,210066,209343,208680,208378,208620,208520,208534,208263,208125,208235,208333,207858,206983,205574,204681,203647,202154,200369,199052,198078,197274,196155,194891,193783,192472,192019,192207,192472,192364,192123,191550,191051,190043,189324,188686,187876,187491,186827,184933,183097,181506,180848,180099,178957,178017,176299,174936,174408,174059,173434,172684,172098,171795,170712,169247,167905,166808,166159,165469,164521,163925,163689,163952,163969,163424,162830,162952,163606,164267,164992,165452,166037,165763,165758,165850,166109,166421,167164,167589,167549,167257,167752,168151,168441,168962,169014,168593,168059,167888,167821,167725,167407,167219,166194,165847,165159,164921,164793,165037,165413,165677,165902,166123,166895,167717,168599,168961,169919,170333,170752,170744,170582,170854,171211,171915,172171,172496,173427,174028,173936,173515,173633,173905,174477,174640,175280,175661,176241,176424,175995,176040,176693,178695,180155,181789,183309,184692,185100,184863,185205,186310,187216,187715,188082,188572,189217,190077,190312,191541,192428,194909,196540,198307,200088,202136,204463,206227,208205,210067,212626,214684,217631,219826,222583,225091
67834,8151,23847,Zip,VA,VA,Emporia,,Greensville County,45961,46192,46314,46580,46438,46112,45741,45704,45641,45589,45391,45578,45835,46237,46270,46316,46675,47343,48033,48355,48585,48712,49007,49001,48951,47785,46834,45501,45270,45143,45250,44901,44940,45063,45469,45432,45472,46760,48706,51112,51911,52364,52516,53791,54557,55537,55934,56675,57138,57139,57059,57159,57856,58477,58967,59045,59216,59305,59570,60065,60794,61427,61481,61193,61098,61346,61931,62273,62746,63212,63945,64445,64762,65174,65674,66250,66763,67418,67959,68339,68561,68802,69176,69519,69712,69736,70067,70485,71257,71733,72568,73408,74344,74941,75116,75503,76109,77076,77861,78814,80019,81548,83270,84860,86252,87647,88790,89776,90739,91867,93100,94107,93610,93085,91420,91042,90950,91455,92913,94601,96711,97679,97794,97817,98564,99211,100199,100451,100834,100926,100441,99724,98507,97947,98261,98661,98878,98683,98452,98345,97826,97327,96734,95995,95367,94663,93944,93187,92664,92292,92066,91680,91512,91359,91142,91025,90780,90696,90331,89905,89322,88840,88278,87727,87285,86773,86485,85957,85689,85264,85057,84879,84749,84543,84326,84021,83285,82668,82104,81847,81501,81133,80889,80606,80374,80165,80022,79832,79912,79920,80375,80425,80583,80304,80162,79782,79450,79195,79225,79333,79384,79417,78330,78025,77042,77188,76622,76795,76941,77029,76877,76618,76501,76161,76354,76245,76855,77081,77561,77678,77743,77986,78036,78252,78152,78371,78456,78455,78236,77886,77668,77394,77301,77096,77109,77013,77159,77448,77848,78226,78570,78720,78953,78961,78981,78814,78695,78755,78904,78888,78769,78700,78575,78720,78676,78859,78829,78941,78972,78917,78720,78360,78329,78260,78255,77780,77454,77314,77298,77384,77480,77619,77677,77822,78038,78233,78513,79019,79620,79951,80208,80314,80582,80853,81275,81580,81079,80490,80093,80219,80468,80830,81238,81684,81936,82332,82694,83128,84097,85167,86045,86518,86844,87200,87576,88012,88558
